component_id,repo,primary_category,categories,component_kind,capability,name,normalized_name,path,extension,lines,exports,imports,dependency_roots,framework,package_manager,confidence,reuse_score,extraction_status,ai_scaffold_recommended,process_relevance,automation_relevance,logic_relevance,description,evidence,file_hash
bbb05262b6b740e0390c16ba,mbarbine__Scripts,automation,"automation,backend",script,general,zerodisk,zerodisk,h4x/dagah-server/pipeline/packer/releases/dagahv2/scripts/zerodisk.sh,.sh,3,,,,unknown,unknown,70,75,shared-automation-candidate,False,none,primary,none,"Automation component for general; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55,8cf94a4b88e6b530
15575f1fbcc42ef40d8a169d,mbarbine__Scripts,automation,"automation,backend,observability,security",script,auth-and-keys,jenkins_vagrant_aws,jenkins-vagrant-aws,h4x/dagah-server/pipeline/packer/releases/dagahv2/scripts/jenkins_vagrant_aws.sh,.sh,34,,,,unknown,unknown,75,95,shared-automation-candidate,False,none,primary,none,"Automation component for auth-and-keys; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55 | observability-score:55 | security-score:55,fb311f59b8034b3c
47f97addd82be7c56da3a467,mbarbine__Scripts,automation,"automation,backend",script,general,virtualbox,virtualbox,h4x/dagah-server/pipeline/packer/releases/dagahv2/scripts/virtualbox.sh,.sh,13,,,,unknown,unknown,75,80,shared-automation-candidate,False,none,primary,none,"Automation component for general; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55,66b233892dba710a
6a2de7063c88f14bdc51253a,mbarbine__Scripts,automation,"automation,backend,observability,security",script,observability,dependencies,dependencies,h4x/dagah-server/pipeline/packer/releases/dagahv2/scripts/dependencies.sh,.sh,83,,,,unknown,unknown,75,95,shared-automation-candidate,True,none,primary,none,"Automation component for observability; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55 | observability-score:55 | security-score:55,ca4df424fb084a4f
77b83434a37b23715a365c3d,mbarbine__Scripts,automation,"automation,backend",script,general,import_to_S3,import-to-s3,h4x/dagah-server/pipeline/packer/releases/dagahv2/scripts/import_to_S3.sh,.sh,4,,,,unknown,unknown,70,75,shared-automation-candidate,False,none,primary,none,"Automation component for general; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55,0c716c61a037070a
e21be8a7c3e5c484c70965a2,mbarbine__Scripts,automation,"automation,backend",script,general,base,base,h4x/dagah-server/pipeline/packer/releases/dagahv2/scripts/base.sh,.sh,4,,,,unknown,unknown,70,75,shared-automation-candidate,False,none,primary,none,"Automation component for general; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55,80e67fe57fbd3a32
741af1ba0e89336ff31a2064,mbarbine__Scripts,automation,"automation,backend,security",script,auth-and-keys,whatsapp_config,whatsapp-config,h4x/dagah-server/pipeline/packer/releases/dagahv2/scripts/whatsapp_config.sh,.sh,10,,,,unknown,unknown,70,95,shared-automation-candidate,False,none,primary,none,"Automation component for auth-and-keys; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55 | security-score:55,2b7ddf9a6de6afbe
e6c78d00b779b95aad119514,mbarbine__Scripts,automation,"automation,backend,security",script,auth-and-keys,import_instance_to_s3,import-instance-to-s3,h4x/dagah-server/pipeline/packer/releases/dagahv2/scripts/import_instance_to_s3.sh,.sh,1,,,,unknown,unknown,70,90,shared-automation-candidate,False,none,primary,none,"Automation component for auth-and-keys; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55 | security-score:55,0ecda29f41276bcd
f50c552a1d2b19c1a30bbbc1,mbarbine__Scripts,automation,"automation,backend",script,general,vmware,vmware,h4x/dagah-server/pipeline/packer/releases/dagahv2/scripts/vmware.sh,.sh,1,,,,unknown,unknown,70,75,shared-automation-candidate,False,none,primary,none,"Automation component for general; review for reusable script, workflow, deployment job, or infra automation.",automation-score:130 | backend-score:55,9a3798eb4d2acea6
0b2d976b4b5eb45b68672291,mbarbine__Scripts,automation,"automation,backend,observability,security",script,observability,awsinit,awsinit,h4x/dagah-server/pipeline/packer/releases/dagahv2/scripts/awsinit.sh,.sh,74,,,,unknown,unknown,75,95,shared-automation-candidate,True,none,primary,none,"Automation component for observability; review for reusable script, workflow, deployment job, or infra automation.",automation-score:175 | backend-score:55 | observability-score:55 | security-score:55,8dce2c0f41008255
